Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
6749,1.969103316,0.086185206,0.086185206
6750,1.969103316,0.086185206,0.086185206
6751,1.969103316,0.086185206,0.086185206
6752,1.969103316,0.086185206,0.086185206
6753,1.969103316,0.086185206,0.086185206
6754,1.969103316,0.086185206,0.086185206
6755,1.969103316,0.086185206,0.086185206
6756,1.969103316,0.086185206,0.086185206
6757,1.969103316,0.086185206,0.086185206
6758,1.969103316,0.086185206,0.086185206
6759,1.969103316,0.086185206,0.086185206
6760,1.969103316,0.086185206,0.086185206
6761,1.969103316,0.086185206,0.086185206
6762,1.969103316,0.086185206,0.086185206
6763,1.969103316,0.086185206,0.086185206
6764,1.969103316,0.086185206,0.086185206
6765,1.969103316,0.086185206,0.086185206
6766,1.969103316,0.086185206,0.086185206
6767,1.969103316,0.086185206,0.086185206
6768,1.969103316,0.086185206,0.086185206
6769,1.969103316,0.086185206,0.086185206
6770,1.969103316,0.086185206,0.086185206
6771,1.969103316,0.086185206,0.086185206
6772,1.969103316,0.086185206,0.086185206
6773,1.969103316,0.086185206,0.086185206
6774,1.969103316,0.086185206,0.086185206
6775,1.969103316,0.086185206,0.086185206
6776,1.969103316,0.086185206,0.086185206
6777,1.969103316,0.086185206,0.086185206
6778,1.969103316,0.086185206,0.086185206
6779,1.969103316,0.086185206,0.086185206
6780,1.969103316,0.086185206,0.086185206
6781,1.969103316,0.086185206,0.086185206
6782,1.969103316,0.086185206,0.086185206
6783,1.969103316,0.086185206,0.086185206
6784,1.969103316,0.086185206,0.086185206
6785,1.969103316,0.086185206,0.086185206
6786,1.969103316,0.086185206,0.086185206
6787,1.969103316,0.086185206,0.086185206
6788,1.969103316,0.086185206,0.086185206
6789,1.969103316,0.086185206,0.086185206
6790,1.969103316,0.086185206,0.086185206
6791,1.969103316,0.086185206,0.086185206
6792,1.969103316,0.086185206,0.086185206
6793,1.969103316,0.086185206,0.086185206
6794,1.969103316,0.086185206,0.086185206
6795,1.969103316,0.086185206,0.086185206
6796,1.969103316,0.086185206,0.086185206
6797,1.969103316,0.086185206,0.086185206
6798,1.969103316,0.086185206,0.086185206
6799,1.969103316,0.086185206,0.086185206
6800,1.969103316,0.086185206,0.086185206
6801,1.969103316,0.086185206,0.086185206
6802,1.969103316,0.086185206,0.086185206
6803,1.969103316,0.086185206,0.086185206
6804,1.969103316,0.086185206,0.086185206
6805,1.969103316,0.086185206,0.086185206
6806,1.969103316,0.086185206,0.086185206
6807,1.969103316,0.086185206,0.086185206
6808,1.969103316,0.086185206,0.086185206
6809,1.969103316,0.086185206,0.086185206
6810,1.969103316,0.086185206,0.086185206
6811,1.969103316,0.086185206,0.086185206
6812,1.969103316,0.086185206,0.086185206
6813,1.969103316,0.086185206,0.086185206
6814,1.969103316,0.086185206,0.086185206
6815,1.969103316,0.086185206,0.086185206
6816,1.969103316,0.086185206,0.086185206
6817,1.969103316,0.086185206,0.086185206
6818,1.969103316,0.086185206,0.086185206
6819,1.969103316,0.086185206,0.086185206
6820,1.969103316,0.086185206,0.086185206
6821,1.969103316,0.086185206,0.086185206
6822,1.969103316,0.086185206,0.086185206
6823,1.969103316,0.086185206,0.086185206
6824,1.969103316,0.086185206,0.086185206
6825,1.969103316,0.086185206,0.086185206
6826,1.969103316,0.086185206,0.086185206
6827,1.969103316,0.086185206,0.086185206
6828,1.969103316,0.086185206,0.086185206
6829,1.969103316,0.086185206,0.086185206
6830,1.969103316,0.086185206,0.086185206
6831,1.969103316,0.086185206,0.086185206
6832,1.969103316,0.086185206,0.086185206
6833,1.969103316,0.086185206,0.086185206
6834,1.969103316,0.086185206,0.086185206
6835,1.969103316,0.086185206,0.086185206
6836,1.969103316,0.086185206,0.086185206
6837,1.969103316,0.086185206,0.086185206
6838,1.969103316,0.086185206,0.086185206
6839,1.969103316,0.086185206,0.086185206
6840,1.969103316,0.086185206,0.086185206
6841,1.969103316,0.086185206,0.086185206
6842,1.969103316,0.086185206,0.086185206
6843,1.969103316,0.086185206,0.086185206
6844,1.969103316,0.086185206,0.086185206
6845,1.969103316,0.086185206,0.086185206
6846,1.969103316,0.086185206,0.086185206
6847,1.969103316,0.086185206,0.086185206
6848,1.969103316,0.086185206,0.086185206
6849,1.969103316,0.086185206,0.086185206
6850,1.969103316,0.086185206,0.086185206
6851,1.969103316,0.086185206,0.086185206
6852,1.969103316,0.086185206,0.086185206
6853,1.969103316,0.086185206,0.086185206
6854,1.969103316,0.086185206,0.086185206
6855,1.969103316,0.086185206,0.086185206
6856,1.969103316,0.086185206,0.086185206
6857,1.969103316,0.086185206,0.086185206
6858,1.969103316,0.086185206,0.086185206
6859,1.969103316,0.086185206,0.086185206
6860,1.969103316,0.086185206,0.086185206
6861,1.969103316,0.086185206,0.086185206
6862,1.969103316,0.086185206,0.086185206
6863,1.969103316,0.086185206,0.086185206
6864,1.969103316,0.086185206,0.086185206
6865,1.969103316,0.086185206,0.086185206
6866,1.969103316,0.086185206,0.086185206
6867,1.969103316,0.086185206,0.086185206
6868,1.969103316,0.086185206,0.086185206
6869,1.969103316,0.086185206,0.086185206
6870,1.969103316,0.086185206,0.086185206
6871,1.969103316,0.086185206,0.086185206
6872,1.969103316,0.086185206,0.086185206
6873,1.969103316,0.086185206,0.086185206
6874,1.969103316,0.086185206,0.086185206
6875,1.969103316,0.086185206,0.086185206
6876,1.969103316,0.086185206,0.086185206
6877,1.969103316,0.086185206,0.086185206
6878,1.969103316,0.086185206,0.086185206
6879,1.969103316,0.086185206,0.086185206
6880,1.969103316,0.086185206,0.086185206
6881,1.969103316,0.086185206,0.086185206
6882,1.969103316,0.086185206,0.086185206
6883,1.969103316,0.086185206,0.086185206
6884,1.969103316,0.086185206,0.086185206
6885,1.969103316,0.086185206,0.086185206
6886,1.969103316,0.086185206,0.086185206
6887,1.969103316,0.086185206,0.086185206
6888,1.969103316,0.086185206,0.086185206
6889,1.969103316,0.086185206,0.086185206
6890,1.969103316,0.086185206,0.086185206
6891,1.969103316,0.086185206,0.086185206
6892,1.969103316,0.086185206,0.086185206
6893,1.969103316,0.086185206,0.086185206
6894,1.969103316,0.086185206,0.086185206
6895,1.969103316,0.086185206,0.086185206
6896,1.969103316,0.086185206,0.086185206
6897,1.969103316,0.086185206,0.086185206
6898,1.969103316,0.086185206,0.086185206
6899,1.969103316,0.086185206,0.086185206
6900,1.969103316,0.086185206,0.086185206
6901,1.969103316,0.086185206,0.086185206
6902,1.969103316,0.086185206,0.086185206
6903,1.969103316,0.086185206,0.086185206
6904,1.969103316,0.086185206,0.086185206
6905,1.969103316,0.086185206,0.086185206
6906,1.969103316,0.086185206,0.086185206
6907,1.969103316,0.086185206,0.086185206
6908,1.969103316,0.086185206,0.086185206
6909,1.969103316,0.086185206,0.086185206
6910,1.969103316,0.086185206,0.086185206
6911,1.969103316,0.086185206,0.086185206
6912,1.969103316,0.086185206,0.086185206
6913,1.969103316,0.086185206,0.086185206
6914,1.969103316,0.086185206,0.086185206
6915,1.969103316,0.086185206,0.086185206
6916,1.969103316,0.086185206,0.086185206
6917,1.969103316,0.086185206,0.086185206
6918,1.969103316,0.086185206,0.086185206
6919,1.969103316,0.086185206,0.086185206
6920,1.969103316,0.086185206,0.086185206
6921,1.969103316,0.086185206,0.086185206
6922,1.969103316,0.086185206,0.086185206
6923,1.969103316,0.086185206,0.086185206
6924,1.969103316,0.086185206,0.086185206
6925,1.969103316,0.086185206,0.086185206
6926,1.969103316,0.086185206,0.086185206
6927,1.969103316,0.086185206,0.086185206
6928,1.969103316,0.086185206,0.086185206
6929,1.969103316,0.086185206,0.086185206
6930,1.969103316,0.086185206,0.086185206
6931,1.969103316,0.086185206,0.086185206
6932,1.969103316,0.086185206,0.086185206
6933,1.969103316,0.086185206,0.086185206
6934,1.969103316,0.086185206,0.086185206
6935,1.969103316,0.086185206,0.086185206
6936,1.969103316,0.086185206,0.086185206
6937,1.969103316,0.086185206,0.086185206
6938,1.969103316,0.086185206,0.086185206
6939,1.969103316,0.086185206,0.086185206
6940,1.969103316,0.086185206,0.086185206
6941,1.969103316,0.086185206,0.086185206
6942,1.969103316,0.086185206,0.086185206
6943,1.969103316,0.086185206,0.086185206
6944,1.969103316,0.086185206,0.086185206
6945,1.969103316,0.086185206,0.086185206
6946,1.969103316,0.086185206,0.086185206
6947,1.969103316,0.086185206,0.086185206
6948,1.969103316,0.086185206,0.086185206
6949,1.969103316,0.086185206,0.086185206
6950,1.969103316,0.086185206,0.086185206
6951,1.969103316,0.086185206,0.086185206
6952,1.969103316,0.086185206,0.086185206
6953,1.969103316,0.086185206,0.086185206
6954,1.969103316,0.086185206,0.086185206
6955,1.969103316,0.086185206,0.086185206
6956,1.969103316,0.086185206,0.086185206
6957,1.969103316,0.086185206,0.086185206
6958,1.969103316,0.086185206,0.086185206
6959,1.969103316,0.086185206,0.086185206
6960,1.969103316,0.086185206,0.086185206
6961,1.969103316,0.086185206,0.086185206
6962,1.969103316,0.086185206,0.086185206
6963,1.969103316,0.086185206,0.086185206
6964,1.969103316,0.086185206,0.086185206
6965,1.969103316,0.086185206,0.086185206
6966,1.969103316,0.086185206,0.086185206
6967,1.969103316,0.086185206,0.086185206
6968,1.969103316,0.086185206,0.086185206
6969,1.969103316,0.086185206,0.086185206
6970,1.969103316,0.086185206,0.086185206
6971,1.969103316,0.086185206,0.086185206
6972,1.969103316,0.086185206,0.086185206
6973,1.969103316,0.086185206,0.086185206
6974,1.969103316,0.086185206,0.086185206
6975,1.969103316,0.086185206,0.086185206
6976,1.969103316,0.086185206,0.086185206
6977,1.969103316,0.086185206,0.086185206
6978,1.969103316,0.086185206,0.086185206
6979,1.969103316,0.086185206,0.086185206
6980,1.969103316,0.086185206,0.086185206
6981,1.969103316,0.086185206,0.086185206
6982,1.969103316,0.086185206,0.086185206
6983,1.969103316,0.086185206,0.086185206
6984,1.969103316,0.086185206,0.086185206
6985,1.969103316,0.086185206,0.086185206
6986,1.969103316,0.086185206,0.086185206
6987,1.969103316,0.086185206,0.086185206
6988,1.969103316,0.086185206,0.086185206
6989,1.969103316,0.086185206,0.086185206
6990,1.969103316,0.086185206,0.086185206
6991,1.969103316,0.086185206,0.086185206
6992,1.969103316,0.086185206,0.086185206
6993,1.969103316,0.086185206,0.086185206
6994,1.969103316,0.086185206,0.086185206
6995,1.969103316,0.086185206,0.086185206
6996,1.969103316,0.086185206,0.086185206
6997,1.969103316,0.086185206,0.086185206
6998,1.969103316,0.086185206,0.086185206
6999,1.969103316,0.086185206,0.086185206
7000,1.969103316,0.086185206,0.086185206
7001,1.969103316,0.086185206,0.086185206
7002,1.969103316,0.086185206,0.086185206
7003,1.969103316,0.086185206,0.086185206
7004,1.969103316,0.086185206,0.086185206
7005,1.969103316,0.086185206,0.086185206
7006,1.969103316,0.086185206,0.086185206
7007,1.969103316,0.086185206,0.086185206
7008,1.969103316,0.086185206,0.086185206
7009,1.969103316,0.086185206,0.086185206
7010,1.969103316,0.086185206,0.086185206
7011,1.969103316,0.086185206,0.086185206
7012,1.969103316,0.086185206,0.086185206
7013,1.969103316,0.086185206,0.086185206
7014,1.969103316,0.086185206,0.086185206
7015,1.969103316,0.086185206,0.086185206
7016,1.969103316,0.086185206,0.086185206
7017,1.969103316,0.086185206,0.086185206
7018,1.969103316,0.086185206,0.086185206
7019,1.969103316,0.086185206,0.086185206
7020,1.969103316,0.086185206,0.086185206
7021,1.969103316,0.086185206,0.086185206
7022,1.969103316,0.086185206,0.086185206
7023,1.969103316,0.086185206,0.086185206
7024,1.969103316,0.086185206,0.086185206
7025,1.969103316,0.086185206,0.086185206
7026,1.969103316,0.086185206,0.086185206
7027,1.969103316,0.086185206,0.086185206
7028,1.969103316,0.086185206,0.086185206
7029,1.969103316,0.086185206,0.086185206
7030,1.969103316,0.086185206,0.086185206
7031,1.969103316,0.086185206,0.086185206
7032,1.969103316,0.086185206,0.086185206
7033,1.969103316,0.086185206,0.086185206
7034,1.969103316,0.086185206,0.086185206
7035,1.969103316,0.086185206,0.086185206
7036,1.969103316,0.086185206,0.086185206
7037,1.969103316,0.086185206,0.086185206
7038,1.969103316,0.086185206,0.086185206
7039,1.969103316,0.086185206,0.086185206
7040,1.969103316,0.086185206,0.086185206
7041,1.969103316,0.086185206,0.086185206
7042,1.969103316,0.086185206,0.086185206
7043,1.969103316,0.086185206,0.086185206
7044,1.969103316,0.086185206,0.086185206
7045,1.969103316,0.086185206,0.086185206
7046,1.969103316,0.086185206,0.086185206
7047,1.969103316,0.086185206,0.086185206
7048,1.969103316,0.086185206,0.086185206
7049,1.969103316,0.086185206,0.086185206
7050,1.969103316,0.086185206,0.086185206
7051,1.969103316,0.086185206,0.086185206
7052,1.969103316,0.086185206,0.086185206
7053,1.969103316,0.086185206,0.086185206
7054,1.969103316,0.086185206,0.086185206
7055,1.969103316,0.086185206,0.086185206
7056,1.969103316,0.086185206,0.086185206
7057,1.969103316,0.086185206,0.086185206
7058,1.969103316,0.086185206,0.086185206
7059,1.969103316,0.086185206,0.086185206
7060,1.969103316,0.086185206,0.086185206
7061,1.969103316,0.086185206,0.086185206
7062,1.969103316,0.086185206,0.086185206
7063,1.969103316,0.086185206,0.086185206
7064,1.969103316,0.086185206,0.086185206
7065,1.969103316,0.086185206,0.086185206
7066,1.969103316,0.086185206,0.086185206
7067,1.969103316,0.086185206,0.086185206
7068,1.969103316,0.086185206,0.086185206
7069,1.969103316,0.086185206,0.086185206
7070,1.969103316,0.086185206,0.086185206
7071,1.969103316,0.086185206,0.086185206
7072,1.969103316,0.086185206,0.086185206
7073,1.969103316,0.086185206,0.086185206
7074,1.969103316,0.086185206,0.086185206
7075,1.969103316,0.086185206,0.086185206
7076,1.969103316,0.086185206,0.086185206
7077,1.969103316,0.086185206,0.086185206
7078,1.969103316,0.086185206,0.086185206
7079,1.969103316,0.086185206,0.086185206
7080,1.969103316,0.086185206,0.086185206
7081,1.969103316,0.086185206,0.086185206
7082,1.969103316,0.086185206,0.086185206
7083,1.969103316,0.086185206,0.086185206
7084,1.969103316,0.086185206,0.086185206
7085,1.969103316,0.086185206,0.086185206
7086,1.969103316,0.086185206,0.086185206
7087,1.969103316,0.086185206,0.086185206
7088,1.969103316,0.086185206,0.086185206
7089,1.969103316,0.086185206,0.086185206
7090,1.969103316,0.086185206,0.086185206
7091,1.969103316,0.086185206,0.086185206
7092,1.969103316,0.086185206,0.086185206
7093,1.969103316,0.086185206,0.086185206
7094,1.969103316,0.086185206,0.086185206
7095,1.969103316,0.086185206,0.086185206
7096,1.969103316,0.086185206,0.086185206
7097,1.969103316,0.086185206,0.086185206
7098,1.969103316,0.086185206,0.086185206
7099,1.969103316,0.086185206,0.086185206
7100,1.969103316,0.086185206,0.086185206
7101,1.969103316,0.086185206,0.086185206
7102,1.969103316,0.086185206,0.086185206
7103,1.969103316,0.086185206,0.086185206
7104,1.969103316,0.086185206,0.086185206
7105,1.969103316,0.086185206,0.086185206
7106,1.969103316,0.086185206,0.086185206
7107,1.969103316,0.086185206,0.086185206
7108,1.969103316,0.086185206,0.086185206
7109,1.969103316,0.086185206,0.086185206
7110,1.969103316,0.086185206,0.086185206
7111,1.969103316,0.086185206,0.086185206
7112,1.969103316,0.086185206,0.086185206
7113,1.969103316,0.086185206,0.086185206
7114,1.969103316,0.086185206,0.086185206
7115,1.969103316,0.086185206,0.086185206
7116,1.969103316,0.086185206,0.086185206
7117,1.969103316,0.086185206,0.086185206
7118,1.969103316,0.086185206,0.086185206
7119,1.969103316,0.086185206,0.086185206
7120,1.969103316,0.086185206,0.086185206
7121,1.969103316,0.086185206,0.086185206
7122,1.969103316,0.086185206,0.086185206
7123,1.969103316,0.086185206,0.086185206
7124,1.969103316,0.086185206,0.086185206
7125,1.969103316,0.086185206,0.086185206
7126,1.969103316,0.086185206,0.086185206
7127,1.969103316,0.086185206,0.086185206
7128,1.969103316,0.086185206,0.086185206
7129,1.969103316,0.086185206,0.086185206
7130,1.969103316,0.086185206,0.086185206
7131,1.969103316,0.086185206,0.086185206
7132,1.969103316,0.086185206,0.086185206
7133,1.969103316,0.086185206,0.086185206
7134,1.969103316,0.086185206,0.086185206
7135,1.969103316,0.086185206,0.086185206
7136,1.969103316,0.086185206,0.086185206
7137,1.969103316,0.086185206,0.086185206
7138,1.969103316,0.086185206,0.086185206
7139,1.969103316,0.086185206,0.086185206
7140,1.969103316,0.086185206,0.086185206
7141,1.969103316,0.086185206,0.086185206
7142,1.969103316,0.086185206,0.086185206
7143,1.969103316,0.086185206,0.086185206
7144,1.969103316,0.086185206,0.086185206
7145,1.969103316,0.086185206,0.086185206
7146,1.969103316,0.086185206,0.086185206
7147,1.969103316,0.086185206,0.086185206
7148,1.969103316,0.086185206,0.086185206
7149,1.969103316,0.086185206,0.086185206
7150,1.969103316,0.086185206,0.086185206
7151,1.969103316,0.086185206,0.086185206
7152,1.969103316,0.086185206,0.086185206
7153,1.969103316,0.086185206,0.086185206
7154,1.969103316,0.086185206,0.086185206
7155,1.969103316,0.086185206,0.086185206
7156,1.969103316,0.086185206,0.086185206
7157,1.969103316,0.086185206,0.086185206
7158,1.969103316,0.086185206,0.086185206
7159,1.969103316,0.086185206,0.086185206
7160,1.969103316,0.086185206,0.086185206
7161,1.969103316,0.086185206,0.086185206
7162,1.969103316,0.086185206,0.086185206
7163,1.969103316,0.086185206,0.086185206
7164,1.969103316,0.086185206,0.086185206
7165,1.969103316,0.086185206,0.086185206
7166,1.969103316,0.086185206,0.086185206
7167,1.969103316,0.086185206,0.086185206
7168,1.969103316,0.086185206,0.086185206
7169,1.969103316,0.086185206,0.086185206
7170,1.969103316,0.086185206,0.086185206
7171,1.969103316,0.086185206,0.086185206
7172,1.969103316,0.086185206,0.086185206
7173,1.969103316,0.086185206,0.086185206
7174,1.969103316,0.086185206,0.086185206
7175,1.969103316,0.086185206,0.086185206
7176,1.969103316,0.086185206,0.086185206
7177,1.969103316,0.086185206,0.086185206
7178,1.969103316,0.086185206,0.086185206
7179,1.969103316,0.086185206,0.086185206
7180,1.969103316,0.086185206,0.086185206
7181,1.969103316,0.086185206,0.086185206
7182,1.969103316,0.086185206,0.086185206
7183,1.969103316,0.086185206,0.086185206
7184,1.969103316,0.086185206,0.086185206
7185,1.969103316,0.086185206,0.086185206
7186,1.969103316,0.086185206,0.086185206
7187,1.969103316,0.086185206,0.086185206
7188,1.969103316,0.086185206,0.086185206
7189,1.969103316,0.086185206,0.086185206
7190,1.969103316,0.086185206,0.086185206
7191,1.969103316,0.086185206,0.086185206
7192,1.969103316,0.086185206,0.086185206
7193,1.969103316,0.086185206,0.086185206
7194,1.969103316,0.086185206,0.086185206
7195,1.969103316,0.086185206,0.086185206
7196,1.969103316,0.086185206,0.086185206
7197,1.969103316,0.086185206,0.086185206
7198,1.969103316,0.086185206,0.086185206
7199,1.969103316,0.086185206,0.086185206
7200,1.969103316,0.086185206,0.086185206
7201,1.969103316,0.086185206,0.086185206
7202,1.969103316,0.086185206,0.086185206
7203,1.969103316,0.086185206,0.086185206
7204,1.969103316,0.086185206,0.086185206
7205,1.969103316,0.086185206,0.086185206
7206,1.969103316,0.086185206,0.086185206
7207,1.969103316,0.086185206,0.086185206
7208,1.969103316,0.086185206,0.086185206
7209,1.969103316,0.086185206,0.086185206
7210,1.969103316,0.086185206,0.086185206
7211,1.969103316,0.086185206,0.086185206
7212,1.969103316,0.086185206,0.086185206
7213,1.969103316,0.086185206,0.086185206
7214,1.969103316,0.086185206,0.086185206
7215,1.969103316,0.086185206,0.086185206
7216,1.969103316,0.086185206,0.086185206
7217,1.969103316,0.086185206,0.086185206
7218,1.969103316,0.086185206,0.086185206
7219,1.969103316,0.086185206,0.086185206
7220,1.969103316,0.086185206,0.086185206
7221,1.969103316,0.086185206,0.086185206
7222,1.969103316,0.086185206,0.086185206
7223,1.969103316,0.086185206,0.086185206
7224,1.969103316,0.086185206,0.086185206
7225,1.969103316,0.086185206,0.086185206
7226,1.969103316,0.086185206,0.086185206
7227,1.969103316,0.086185206,0.086185206
7228,1.969103316,0.086185206,0.086185206
7229,1.969103316,0.086185206,0.086185206
7230,1.969103316,0.086185206,0.086185206
7231,1.969103316,0.086185206,0.086185206
7232,1.969103316,0.086185206,0.086185206
7233,1.969103316,0.086185206,0.086185206
7234,1.969103316,0.086185206,0.086185206
7235,1.969103316,0.086185206,0.086185206
7236,1.969103316,0.086185206,0.086185206
7237,1.969103316,0.086185206,0.086185206
7238,1.969103316,0.086185206,0.086185206
7239,1.969103316,0.086185206,0.086185206
7240,1.969103316,0.086185206,0.086185206
7241,1.969103316,0.086185206,0.086185206
7242,1.969103316,0.086185206,0.086185206
7243,1.969103316,0.086185206,0.086185206
7244,1.969103316,0.086185206,0.086185206
7245,1.969103316,0.086185206,0.086185206
7246,1.969103316,0.086185206,0.086185206
7247,1.969103316,0.086185206,0.086185206
7248,1.969103316,0.086185206,0.086185206
7249,1.969103316,0.086185206,0.086185206
7250,1.969103316,0.086185206,0.086185206
7251,1.969103316,0.086185206,0.086185206
7252,1.969103316,0.086185206,0.086185206
7253,1.969103316,0.086185206,0.086185206
7254,1.969103316,0.086185206,0.086185206
7255,1.969103316,0.086185206,0.086185206
7256,1.969103316,0.086185206,0.086185206
7257,1.969103316,0.086185206,0.086185206
7258,1.969103316,0.086185206,0.086185206
7259,1.969103316,0.086185206,0.086185206
7260,1.969103316,0.086185206,0.086185206
7261,1.969103316,0.086185206,0.086185206
7262,1.969103316,0.086185206,0.086185206
7263,1.969103316,0.086185206,0.086185206
7264,1.969103316,0.086185206,0.086185206
7265,1.969103316,0.086185206,0.086185206
7266,1.969103316,0.086185206,0.086185206
7267,1.969103316,0.086185206,0.086185206
7268,1.969103316,0.086185206,0.086185206
7269,1.969103316,0.086185206,0.086185206
7270,1.969103316,0.086185206,0.086185206
7271,1.969103316,0.086185206,0.086185206
7272,1.969103316,0.086185206,0.086185206
7273,1.969103316,0.086185206,0.086185206
7274,1.969103316,0.086185206,0.086185206
7275,1.969103316,0.086185206,0.086185206
7276,1.969103316,0.086185206,0.086185206
7277,1.969103316,0.086185206,0.086185206
7278,1.969103316,0.086185206,0.086185206
7279,1.969103316,0.086185206,0.086185206
7280,1.969103316,0.086185206,0.086185206
7281,1.969103316,0.086185206,0.086185206
7282,1.969103316,0.086185206,0.086185206
7283,1.969103316,0.086185206,0.086185206
7284,1.969103316,0.086185206,0.086185206
7285,1.969103316,0.086185206,0.086185206
7286,1.969103316,0.086185206,0.086185206
7287,1.969103316,0.086185206,0.086185206
7288,1.969103316,0.086185206,0.086185206
7289,1.969103316,0.086185206,0.086185206
7290,1.969103316,0.086185206,0.086185206
7291,1.969103316,0.086185206,0.086185206
7292,1.969103316,0.086185206,0.086185206
7293,1.969103316,0.086185206,0.086185206
7294,1.969103316,0.086185206,0.086185206
7295,1.969103316,0.086185206,0.086185206
7296,1.969103316,0.086185206,0.086185206
7297,1.969103316,0.086185206,0.086185206
7298,1.969103316,0.086185206,0.086185206
7299,1.969103316,0.086185206,0.086185206
7300,1.969103316,0.086185206,0.086185206
7301,1.969103316,0.086185206,0.086185206
7302,1.969103316,0.086185206,0.086185206
7303,1.969103316,0.086185206,0.086185206
7304,1.969103316,0.086185206,0.086185206
7305,1.969103316,0.086185206,0.086185206
7306,1.969103316,0.086185206,0.086185206
7307,1.969103316,0.086185206,0.086185206
7308,1.969103316,0.086185206,0.086185206
7309,1.969103316,0.086185206,0.086185206
7310,1.969103316,0.086185206,0.086185206
7311,1.969103316,0.086185206,0.086185206
7312,1.969103316,0.086185206,0.086185206
7313,1.969103316,0.086185206,0.086185206
7314,1.969103316,0.086185206,0.086185206
7315,1.969103316,0.086185206,0.086185206
7316,1.969103316,0.086185206,0.086185206
7317,1.969103316,0.086185206,0.086185206
7318,1.969103316,0.086185206,0.086185206
7319,1.969103316,0.086185206,0.086185206
7320,1.969103316,0.086185206,0.086185206
7321,1.969103316,0.086185206,0.086185206
7322,1.969103316,0.086185206,0.086185206
7323,1.969103316,0.086185206,0.086185206
7324,1.969103316,0.086185206,0.086185206
7325,1.969103316,0.086185206,0.086185206
7326,1.969103316,0.086185206,0.086185206
7327,1.969103316,0.086185206,0.086185206
7328,1.969103316,0.086185206,0.086185206
7329,1.969103316,0.086185206,0.086185206
7330,1.969103316,0.086185206,0.086185206
7331,1.969103316,0.086185206,0.086185206
7332,1.969103316,0.086185206,0.086185206
7333,1.969103316,0.086185206,0.086185206
7334,1.969103316,0.086185206,0.086185206
7335,1.969103316,0.086185206,0.086185206
7336,1.969103316,0.086185206,0.086185206
7337,1.969103316,0.086185206,0.086185206
7338,1.969103316,0.086185206,0.086185206
7339,1.969103316,0.086185206,0.086185206
7340,1.969103316,0.086185206,0.086185206
7341,1.969103316,0.086185206,0.086185206
7342,1.969103316,0.086185206,0.086185206
7343,1.969103316,0.086185206,0.086185206
7344,1.969103316,0.086185206,0.086185206
7345,1.969103316,0.086185206,0.086185206
7346,1.969103316,0.086185206,0.086185206
7347,1.969103316,0.086185206,0.086185206
7348,1.969103316,0.086185206,0.086185206
7349,1.969103316,0.086185206,0.086185206
7350,1.969103316,0.086185206,0.086185206
7351,1.969103316,0.086185206,0.086185206
7352,1.969103316,0.086185206,0.086185206
7353,1.969103316,0.086185206,0.086185206
7354,1.969103316,0.086185206,0.086185206
7355,1.969103316,0.086185206,0.086185206
7356,1.969103316,0.086185206,0.086185206
7357,1.969103316,0.086185206,0.086185206
7358,1.969103316,0.086185206,0.086185206
7359,1.969103316,0.086185206,0.086185206
7360,1.969103316,0.086185206,0.086185206
7361,1.969103316,0.086185206,0.086185206
7362,1.969103316,0.086185206,0.086185206
7363,1.969103316,0.086185206,0.086185206
7364,1.969103316,0.086185206,0.086185206
7365,1.969103316,0.086185206,0.086185206
7366,1.969103316,0.086185206,0.086185206
7367,1.969103316,0.086185206,0.086185206
7368,1.969103316,0.086185206,0.086185206
7369,1.969103316,0.086185206,0.086185206
7370,1.969103316,0.086185206,0.086185206
7371,1.969103316,0.086185206,0.086185206
7372,1.969103316,0.086185206,0.086185206
7373,1.969103316,0.086185206,0.086185206
7374,1.969103316,0.086185206,0.086185206
7375,1.969103316,0.086185206,0.086185206
7376,1.969103316,0.086185206,0.086185206
7377,1.969103316,0.086185206,0.086185206
7378,1.969103316,0.086185206,0.086185206
7379,1.969103316,0.086185206,0.086185206
7380,1.969103316,0.086185206,0.086185206
7381,1.969103316,0.086185206,0.086185206
7382,1.969103316,0.086185206,0.086185206
7383,1.969103316,0.086185206,0.086185206
7384,1.969103316,0.086185206,0.086185206
7385,1.969103316,0.086185206,0.086185206
7386,1.969103316,0.086185206,0.086185206
7387,1.969103316,0.086185206,0.086185206
7388,1.969103316,0.086185206,0.086185206
7389,1.969103316,0.086185206,0.086185206
7390,1.969103316,0.086185206,0.086185206
7391,1.969103316,0.086185206,0.086185206
7392,1.969103316,0.086185206,0.086185206
7393,1.969103316,0.086185206,0.086185206
7394,1.969103316,0.086185206,0.086185206
7395,1.969103316,0.086185206,0.086185206
7396,1.969103316,0.086185206,0.086185206
7397,1.969103316,0.086185206,0.086185206
7398,1.969103316,0.086185206,0.086185206
7399,1.969103316,0.086185206,0.086185206
7400,1.969103316,0.086185206,0.086185206
7401,1.969103316,0.086185206,0.086185206
7402,1.969103316,0.086185206,0.086185206
7403,1.969103316,0.086185206,0.086185206
7404,1.969103316,0.086185206,0.086185206
7405,1.969103316,0.086185206,0.086185206
7406,1.969103316,0.086185206,0.086185206
7407,1.969103316,0.086185206,0.086185206
7408,1.969103316,0.086185206,0.086185206
7409,1.969103316,0.086185206,0.086185206
7410,1.969103316,0.086185206,0.086185206
7411,1.969103316,0.086185206,0.086185206
